number,confidence,errors
29,0.9508822048804437,0
41,0.9587415184267759,0
37,0.9563885361601683,0
30,0.9600815244071088,0
45,0.9533087217677324,0
34,0.9536331975718839,0
30,0.9608363518714311,0
47,0.9577673880866207,0
28,0.9561936448945995,0
37,0.9590664871192535,0
29,0.9609256900834835,0
21,0.9608745661615534,0
41,0.9602697019416419,0
33,0.9517804744299663,0
45,0.9551165849428969,0
38,0.9528665803717149,0
48,0.9633948681522042,0
39,0.9564356753402989,0
34,0.9641827416366857,0
24,0.960755481632279,0
36,0.9552487839614623,0
38,0.9593071443758363,0
34,0.9674286152780862,0
50,0.9646509316273344,0
37,0.9524317357597503,0
38,0.957160834334233,0
38,0.9565349210886294,0
35,0.9563584806381304,0
43,0.9563243609824993,0
25,0.9594522504742808,1
28,0.9574222511597719,0
31,0.9504173109957965,0
28,0.9583641389750939,0
40,0.9582831506707862,0
33,0.9602988027950639,0
45,0.9550679268492702,0
32,0.9564738807546131,0
45,0.954337425932263,0
22,0.9641360313082689,0
38,0.9583694918429726,0
41,0.9591586205886339,0
38,0.9633199898851651,0
38,0.962634028173704,0
34,0.9582934130413949,0
27,0.955211524793905,0
28,0.9599337385968397,0
45,0.9606959425430966,0
40,0.9523197229069353,0
32,0.9542489865705632,0
55,0.9552098402095333,0
38,0.9561624891691218,0
33,0.9502379016736973,0
37,0.972407275652274,0
36,0.9547726803150464,0
38,0.9601700499867748,0
36,0.9534253682325748,0
30,0.9589783428502671,0
36,0.9630463491880492,0
36,0.950655346310026,0
38,0.9531464308437502,0
32,0.9585657769651542,0
22,0.9594140443646839,0
40,0.9646125382579811,0
29,0.9579032192277033,0
35,0.9597638081005165,0
29,0.9621458019772229,0
41,0.957614291541462,0
28,0.9629396723706478,0
37,0.9544397252008081,0
36,0.9628399816692599,0
32,0.9614966577143021,0
35,0.9553727353003194,0
35,0.9505774402172125,0
53,0.9571066174373115,0
36,0.9568791731762487,0
37,0.9502649492266965,0
38,0.9538571711819076,0
43,0.9542929250815476,0
36,0.9549136649431733,0
42,0.9571590005971913,0
39,0.9571233467351575,0
41,0.9670336073670194,0
31,0.9610357287871071,0
26,0.9615854309698538,0
33,0.9578447414105999,0
31,0.9542407908510844,0
33,0.9641826018015552,0
34,0.9587869470853494,0
28,0.9613254980924826,0
32,0.9556083421195088,0
32,0.9505747939175283,0
43,0.9615919836371558,0
35,0.9569596284702665,0
33,0.9550295089780205,0
38,0.9581439372764438,0
33,0.9533402645196712,0
39,0.9557916505901553,0
28,0.9587515510140325,0
31,0.957242863050046,0
28,0.9551351399369127,0
46,0.9581697708920144,0
43,0.9648371652278699,0
40,0.9592326212797612,1
42,0.9514303349598623,0
32,0.9554684049557364,0
30,0.9543111767018475,0
38,0.9586214653305435,0
41,0.951889492606715,0
25,0.9523329525797779,0
46,0.9647353830244123,0
33,0.9616120370551089,0
32,0.9591949572226908,0
36,0.9533654554540378,0
29,0.9606255246497868,0
38,0.9568170577372772,0
34,0.9521907630673013,0
34,0.9558926021874324,0
47,0.9528113060740625,0
50,0.9657529361779454,0
43,0.9577103950593562,0
42,0.9589566200277302,0
43,0.9583253497537505,0
48,0.9515316372052456,0
32,0.9535704554763447,0
38,0.9502617167560166,0
45,0.9632578032481758,0
46,0.9643390780724292,0
25,0.952385489430829,0
27,0.9662471373288356,0
34,0.9547111477964401,0
38,0.9621664007772507,0
58,0.957800805133246,0
36,0.9505713700092038,0
35,0.9522421979933723,0
40,0.966997339899778,0
35,0.9505194967936668,0
38,0.9586439215126357,0
27,0.9527549867939666,0
38,0.9509729956208316,0
36,0.9648854677210683,0
36,0.9618813865197824,0
30,0.9504497604174456,0
31,0.957872836835298,0
45,0.9517184998421819,0
42,0.9504083950762572,0
21,0.9548840933291494,0
30,0.9620224475557461,0
39,0.9660165910060702,0
32,0.9550979150457066,0
28,0.9611834208072045,0
46,0.9576506345354768,0
34,0.9564232703953645,0
36,0.9649951852189609,0
29,0.9541598734207686,0
24,0.9518617549436754,0
38,0.954411110049402,0
47,0.9568466908761379,0
