number,confidence,errors
691.0,0.9523580343927587,0.0
510.0,0.9534824162560704,1.0
984.0,0.953947584236159,0.0
407.0,0.9542019246279212,0.0
354.0,0.9511445078917822,0.0
544.0,0.9563328293044777,0.0
1064.0,0.9519341389381706,0.0
682.0,0.9535163343490145,1.0
760.0,0.9530097920889374,0.0
541.0,0.95117507286577,0.0
297.0,0.950054992472849,0.0
1353.0,0.9520312975656154,0.0
810.0,0.9508963863877006,0.0
1328.0,0.9540879516456054,0.0
1319.0,0.9527501978320376,0.0
508.0,0.9529225804047445,0.0
581.0,0.9501964246527811,0.0
956.0,0.9519460270950795,0.0
364.0,0.9516046665735298,0.0
488.0,0.9545501175560132,0.0
559.0,0.9542979540675014,0.0
766.0,0.9517931649799846,0.0
612.0,0.9537454111076601,0.0
785.0,0.9511585019066945,0.0
826.0,0.9543858904916243,0.0
917.0,0.9505420424337806,0.0
1116.0,0.9509128655028599,0.0
955.0,0.9543794389636999,0.0
711.0,0.9530620607290643,0.0
529.0,0.9527026643565158,0.0
456.0,0.9504895230938673,0.0
1358.0,0.9504448785870532,0.0
602.0,0.9535654291962395,0.0
382.0,0.9569887251561155,1.0
424.0,0.9534457516139837,0.0
313.0,0.9529333605407984,0.0
1192.0,0.9510935347793479,0.0
842.0,0.953855584175239,0.0
860.0,0.9567058323853219,0.0
365.0,0.9545274725688766,0.0
594.0,0.958038638251878,0.0
487.0,0.9521969235274191,0.0
367.0,0.9504868869622427,0.0
928.0,0.9510180013139807,0.0
992.0,0.9540528982825092,0.0
647.0,0.950594579686592,0.0
833.0,0.9505400655748896,0.0
476.0,0.9508512905224582,0.0
1056.0,0.9522964175667519,0.0
452.0,0.9525430712379579,0.0
1193.0,0.9538196243708017,0.0
791.0,0.9512820239950646,0.0
567.0,0.9544447412754163,2.0
771.0,0.9540553999947491,0.0
592.0,0.9516566515036691,0.0
594.0,0.9506064187389822,0.0
631.0,0.9534092650140364,0.0
297.0,0.9505021272080796,0.0
667.0,0.9511449319045258,0.0
555.0,0.9616636641427085,1.0
772.0,0.9583151219771939,0.0
503.0,0.9545789745942814,0.0
394.0,0.9532640002201533,0.0
451.0,0.9508923359016379,0.0
594.0,0.9529085025666947,0.0
568.0,0.9505977651278584,0.0
400.0,0.9544731455284102,1.0
1072.0,0.9565244243288794,0.0
665.0,0.9509699216283587,0.0
728.0,0.950180378038115,0.0
486.0,0.9543767586983969,0.0
399.0,0.9508276777885599,0.0
624.0,0.95479003403887,0.0
618.0,0.9538994906846591,0.0
434.0,0.9573726621229375,0.0
845.0,0.9521007398930867,0.0
1368.0,0.9517065385290804,0.0
1309.0,0.9526641909724021,0.0
578.0,0.9517450337006867,0.0
472.0,0.9533071710142978,0.0
695.0,0.9521874869598778,0.0
1293.0,0.950090236855943,0.0
549.0,0.951700340209386,0.0
489.0,0.9545494573926223,0.0
713.0,0.9518930444689717,0.0
731.0,0.9506903787885537,0.0
892.0,0.9525192783918885,0.0
776.0,0.9520537088634469,0.0
681.0,0.9505141234806262,0.0
588.0,0.9505634360192936,0.0
590.0,0.9579908995499966,0.0
466.0,0.9529069841122743,0.0
690.0,0.9523944719749651,0.0
665.0,0.9532618900826973,0.0
817.0,0.95530477385277,0.0
644.0,0.9506481711687023,0.0
301.0,0.9582734906211998,0.0
