number,confidence,errors
1041.0,0.95660778784228,0.0
962.0,0.9509397468984226,0.0
1467.0,0.9601100314821883,0.0
757.0,0.9505454180534169,0.0
1213.0,0.9517942932902828,0.0
1426.0,0.9590581650364438,0.0
1179.0,0.9553654814182309,0.0
1385.0,0.9534657599928873,0.0
821.0,0.9534488930744154,0.0
819.0,0.9512575570605024,0.0
1244.0,0.9500289410852586,0.0
691.0,0.9536995349655809,0.0
1220.0,0.9552806737554809,0.0
1934.0,0.9573182355408043,0.0
565.0,0.9505042354273625,1.0
1359.0,0.955873459231038,0.0
443.0,0.9514454587084291,0.0
772.0,0.9530650653646741,0.0
936.0,0.9534646755821992,0.0
802.0,0.9555905283745436,0.0
1962.0,0.9513607999178658,0.0
1210.0,0.9522037801625379,0.0
1421.0,0.9512118728131641,0.0
1296.0,0.953590699723942,0.0
1558.0,0.9506827554097806,0.0
1297.0,0.9547952304836258,0.0
793.0,0.9517850993654591,0.0
1747.0,0.9546388297341332,0.0
1196.0,0.9532271500746197,0.0
1252.0,0.9505692679385855,0.0
527.0,0.9505958770081294,0.0
663.0,0.9634130800400564,0.0
538.0,0.9524044150722516,0.0
1411.0,0.9535602498294247,0.0
866.0,0.9564284733833325,0.0
479.0,0.9540745389612136,0.0
1007.0,0.9513390957198079,0.0
1978.0,0.9561401050922271,0.0
1023.0,0.9526923782603841,0.0
1166.0,0.9548722771928542,1.0
666.0,0.9583345877100837,0.0
1296.0,0.9531425072155147,0.0
2409.0,0.9523809366452212,0.0
946.0,0.9540103018672189,0.0
747.0,0.9548234374377353,0.0
1693.0,0.9506195261322273,0.0
594.0,0.9560085232956133,1.0
1800.0,0.95046679834351,0.0
1175.0,0.9509324221105453,0.0
1723.0,0.9525961929379628,0.0
455.0,0.9565927301743438,0.0
795.0,0.9507051671394753,0.0
482.0,0.9530029175597714,0.0
1104.0,0.9549857862483341,0.0
1930.0,0.951139259896755,0.0
886.0,0.9541239344201528,0.0
934.0,0.9505593394030619,0.0
912.0,0.9510182103584393,0.0
1065.0,0.9532872818800433,0.0
1007.0,0.9524561834634107,0.0
717.0,0.9543577091356861,0.0
1184.0,0.9517674944345518,0.0
1397.0,0.9510984524434543,0.0
771.0,0.9533651258564074,0.0
1312.0,0.9529232235094522,0.0
1123.0,0.9566843663087109,0.0
900.0,0.9518564440835291,0.0
593.0,0.9503218275565712,1.0
1227.0,0.9568772182674569,0.0
719.0,0.9556405939479566,0.0
1552.0,0.9587404828850747,0.0
995.0,0.9512158459322738,0.0
890.0,0.9575013295678548,0.0
1437.0,0.9521696794174557,0.0
1215.0,0.952064913502159,0.0
613.0,0.951945132086553,0.0
784.0,0.9501564029550471,0.0
1537.0,0.950587806441832,0.0
783.0,0.9523196714802494,0.0
1048.0,0.9504265624957711,1.0
1069.0,0.9540337930826344,0.0
1171.0,0.9535797828933068,0.0
546.0,0.9534720561018036,0.0
1220.0,0.9522042449478392,1.0
1116.0,0.9513640758856464,0.0
755.0,0.9548646218394018,0.0
937.0,0.9534679770235576,0.0
1132.0,0.9504257112995518,0.0
649.0,0.9533577217694437,0.0
1063.0,0.9591808771424559,0.0
2400.0,0.9502739135727103,0.0
373.0,0.9538679709346765,0.0
2043.0,0.9527328605844949,1.0
1023.0,0.9529125194093845,0.0
1461.0,0.9509776403399258,0.0
709.0,0.9522070772981489,0.0
737.0,0.9523872414515233,0.0
759.0,0.9558441069137472,0.0
1079.0,0.9531815519220675,0.0
481.0,0.9534746140663709,0.0
953.0,0.9540781579162774,0.0
910.0,0.9503650029437103,0.0
1748.0,0.9514560892428976,0.0
950.0,0.9602562590617096,0.0
2095.0,0.952054860667379,0.0
741.0,0.9533142003733465,0.0
821.0,0.953177978565642,0.0
2093.0,0.9532976879432572,0.0
1473.0,0.9545479118481706,0.0
1817.0,0.9511340692771364,0.0
787.0,0.9557588433182801,1.0
455.0,0.9507559805431571,0.0
859.0,0.9510734982336266,0.0
920.0,0.950666005908927,0.0
590.0,0.9504964980742359,0.0
805.0,0.9513120584858755,0.0
1383.0,0.9516096025377272,0.0
1596.0,0.9500160538749003,0.0
1387.0,0.9517965385051238,0.0
1142.0,0.953234576868857,0.0
2220.0,0.9555002572091161,0.0
622.0,0.9521689768813771,0.0
1788.0,0.9523412232285815,0.0
1464.0,0.9504051826699501,0.0
1149.0,0.9545732731230431,1.0
495.0,0.9569539236476732,0.0
1435.0,0.951412641733782,0.0
710.0,0.9501616985333243,0.0
1390.0,0.9535361858567242,0.0
577.0,0.9522242853130214,0.0
1324.0,0.9608228692726724,0.0
1375.0,0.9518862443556204,0.0
1578.0,0.9520469968775128,1.0
1428.0,0.9516627574697789,0.0
793.0,0.9544956463903025,0.0
731.0,0.950303212272317,0.0
551.0,0.9506128307760218,0.0
1151.0,0.9502316889992032,0.0
1701.0,0.9508853019077557,0.0
838.0,0.9546038993734558,0.0
1086.0,0.9504622531168319,0.0
1006.0,0.9506352041515804,0.0
1103.0,0.9554620556449245,0.0
2023.0,0.9513420048088196,0.0
630.0,0.9550306755352853,0.0
1030.0,0.952774927943663,0.0
1113.0,0.9540907705189123,0.0
1271.0,0.9507510177101286,0.0
666.0,0.9500348764786726,0.0
969.0,0.9552845188984928,0.0
1284.0,0.9501884713561298,0.0
562.0,0.9511820534962792,0.0
880.0,0.9507969538480601,0.0
936.0,0.950479499381811,0.0
1281.0,0.9502611131879735,0.0
549.0,0.9534069678941237,1.0
1028.0,0.9500045430770402,0.0
797.0,0.9527312198849252,1.0
1556.0,0.9510841037575958,0.0
563.0,0.9520587701662916,0.0
957.0,0.9514329727908688,0.0
552.0,0.9502219936036096,0.0
2013.0,0.9509515397976732,0.0
2041.0,0.9551620584851744,0.0
1127.0,0.950238823840323,0.0
1292.0,0.9503056568988157,0.0
1216.0,0.9591613852062104,0.0
632.0,0.9534553032886565,0.0
1130.0,0.9572020113513425,0.0
1249.0,0.9509278668496,0.0
478.0,0.9507547377246114,0.0
1001.0,0.9570240257987261,0.0
934.0,0.952620709690555,0.0
894.0,0.9509236445540004,0.0
425.0,0.9569760719284799,0.0
742.0,0.950510418243198,0.0
1089.0,0.9504172176236052,0.0
1385.0,0.9533289022268756,0.0
1223.0,0.9526386367369163,1.0
668.0,0.9502677931179087,1.0
1070.0,0.9543948783071561,0.0
1537.0,0.9537130502489342,0.0
1288.0,0.9565533318557198,0.0
444.0,0.9567349651520829,0.0
596.0,0.9537673041331811,0.0
564.0,0.9533690500636849,0.0
