number,confidence,errors
163.0,0.9529740824496675,0.0
215.0,0.9533546505763089,0.0
379.0,0.9553121566181861,1.0
436.0,0.9550863653266245,0.0
246.0,0.9542226742804588,0.0
351.0,0.9555049271484555,0.0
475.0,0.9568887507830854,0.0
606.0,0.9538906218462012,0.0
258.0,0.9512540360348071,0.0
260.0,0.9505337894421332,0.0
549.0,0.9630488170506514,0.0
752.0,0.9524681710492298,0.0
214.0,0.9551237956145165,0.0
369.0,0.956679351440997,0.0
521.0,0.9607899742999423,0.0
136.0,0.9513209420214559,1.0
421.0,0.9559696318039166,0.0
329.0,0.950486263153099,0.0
178.0,0.9591565358379817,0.0
395.0,0.9511844251988449,0.0
322.0,0.9517684722633788,0.0
314.0,0.9531793790761831,0.0
383.0,0.951360518203317,0.0
406.0,0.9506306832288377,0.0
730.0,0.9569336295649703,0.0
409.0,0.954959960678645,0.0
425.0,0.9549258450400872,0.0
542.0,0.9520012497865239,0.0
360.0,0.9562418612519593,1.0
503.0,0.9554418147092238,1.0
285.0,0.958608176799808,0.0
410.0,0.9515965292281385,0.0
245.0,0.9610640475032035,0.0
425.0,0.9502681767170541,0.0
576.0,0.9617287133155202,0.0
387.0,0.9572575721439708,0.0
583.0,0.9518346634880779,0.0
143.0,0.9511344508183414,0.0
299.0,0.9555520710942166,0.0
241.0,0.9505126528748633,0.0
320.0,0.9537587337478027,0.0
680.0,0.951297203207011,0.0
672.0,0.9549300892384129,1.0
319.0,0.9564454962513538,0.0
381.0,0.95025954494547,0.0
313.0,0.9524445964758889,0.0
202.0,0.9605103746270327,0.0
312.0,0.950422337877642,0.0
321.0,0.9501997662057803,0.0
454.0,0.9543590168240323,0.0
546.0,0.9616558251702878,0.0
385.0,0.9591888808101698,0.0
342.0,0.9556986612199763,0.0
875.0,0.9563678997420556,0.0
478.0,0.9508282422015504,0.0
555.0,0.9503579889000764,0.0
554.0,0.953048491435122,0.0
547.0,0.9537502137115703,1.0
568.0,0.9505567965944073,0.0
483.0,0.9552643605234629,0.0
776.0,0.9589549169369285,0.0
509.0,0.9534407143863342,0.0
189.0,0.9558697569667903,1.0
461.0,0.9522634647337884,0.0
511.0,0.9591005326902857,0.0
276.0,0.9566223017742344,0.0
378.0,0.953076291752015,0.0
343.0,0.9603468125144745,1.0
350.0,0.9538816918855251,0.0
573.0,0.9543204666155208,0.0
1100.0,0.9503571707674847,0.0
455.0,0.9506636199794714,1.0
276.0,0.9510991945591909,0.0
557.0,0.9533494459482286,0.0
361.0,0.9575780793050818,0.0
339.0,0.9506254595987175,0.0
354.0,0.9502036541983241,0.0
288.0,0.9502958985915443,0.0
415.0,0.9525146934125577,0.0
628.0,0.9506675264320947,0.0
464.0,0.9558371583519526,0.0
178.0,0.9514589686136948,0.0
399.0,0.9564244178445558,0.0
400.0,0.9541006746296179,1.0
321.0,0.9593620761036548,0.0
325.0,0.9536402466037239,1.0
369.0,0.95170188212182,0.0
430.0,0.9520967300728191,0.0
416.0,0.9512599763280868,0.0
465.0,0.9551017796312407,0.0
707.0,0.9506912839948669,0.0
689.0,0.9579139760595762,0.0
284.0,0.9539331467834411,0.0
344.0,0.9515673949208674,0.0
315.0,0.9532216381706958,0.0
232.0,0.9578852058426534,1.0
288.0,0.9527623309529694,0.0
269.0,0.953607158697328,0.0
724.0,0.9523848798754013,0.0
532.0,0.9524645497403488,0.0
330.0,0.9602758792491817,0.0
426.0,0.9551328787615857,0.0
253.0,0.9516422482731275,0.0
194.0,0.9504055521658095,0.0
285.0,0.9509308888178626,0.0
380.0,0.9514142237199399,0.0
430.0,0.9518444299545512,0.0
245.0,0.9533911431291352,0.0
421.0,0.9515984711970189,0.0
189.0,0.9557445075381615,0.0
279.0,0.9524823930768658,0.0
199.0,0.9566944816206006,1.0
337.0,0.9545902555337961,0.0
415.0,0.9507298550117471,0.0
225.0,0.9510068470353735,0.0
720.0,0.9633153279002681,0.0
728.0,0.9529070837334792,1.0
569.0,0.9635524824991939,0.0
441.0,0.9508572519841241,0.0
530.0,0.9547047737682076,0.0
183.0,0.955688809505024,0.0
488.0,0.9573166314808896,0.0
184.0,0.9507882282302121,0.0
336.0,0.9522907454203897,0.0
401.0,0.9507462118301147,0.0
500.0,0.9555206606385596,0.0
321.0,0.9517172405666356,0.0
175.0,0.9515949855578373,0.0
593.0,0.9559770045871143,0.0
294.0,0.9570863583593575,0.0
355.0,0.9557470515602736,1.0
343.0,0.950783283215537,0.0
518.0,0.9548386406904416,0.0
191.0,0.9518178425665897,0.0
300.0,0.9526379569857415,0.0
397.0,0.950899302133668,0.0
318.0,0.9581542803300112,0.0
515.0,0.9505161744718948,0.0
509.0,0.9505497807192851,0.0
744.0,0.9503605101747825,0.0
