number,confidence,errors
145.0,0.9505517156152156,0.0
245.0,0.9574560075521172,0.0
186.0,0.9538510613709793,0.0
323.0,0.9546277032127012,0.0
169.0,0.9544136496015252,0.0
210.0,0.9527945667984005,0.0
215.0,0.9517078828494543,0.0
250.0,0.9545544391417142,0.0
237.0,0.9532865634706639,0.0
255.0,0.953047141270994,0.0
334.0,0.9500403720086916,0.0
317.0,0.963694373286834,0.0
118.0,0.9553905675876471,0.0
316.0,0.9519887519103409,0.0
293.0,0.9525614681139358,0.0
356.0,0.9510001050935175,0.0
286.0,0.9512730295551343,0.0
282.0,0.9528112216564057,0.0
196.0,0.9519023922023475,0.0
371.0,0.9550114444788689,0.0
202.0,0.9508739939300864,0.0
273.0,0.9583771780472999,0.0
139.0,0.9514353388151849,0.0
309.0,0.9570865852041357,0.0
294.0,0.9575431164396019,1.0
302.0,0.9518797899161092,0.0
150.0,0.950504091680455,0.0
303.0,0.9576741128397753,0.0
188.0,0.9542820037697726,0.0
177.0,0.9500983305331461,0.0
220.0,0.9558288787621004,0.0
307.0,0.9516144704982111,1.0
490.0,0.9561156497284851,1.0
153.0,0.9526314685967388,0.0
276.0,0.9618259793493957,0.0
207.0,0.9543544938208525,0.0
272.0,0.9537465184934886,0.0
222.0,0.9544467784352715,0.0
249.0,0.9526836552752932,0.0
398.0,0.9507773985759145,0.0
212.0,0.9524391986561267,0.0
187.0,0.9524343216790955,0.0
200.0,0.9567000640385128,0.0
163.0,0.9509785340111133,0.0
135.0,0.9501898888612317,1.0
258.0,0.9540957901920659,0.0
149.0,0.955406290332609,1.0
173.0,0.9505455188491592,0.0
290.0,0.9581208696678505,0.0
226.0,0.9512208397956533,0.0
247.0,0.9548279290542587,0.0
606.0,0.9543568519186475,1.0
186.0,0.9572315952211796,0.0
272.0,0.9591391027897241,0.0
267.0,0.9554608959154496,0.0
166.0,0.9538345403895192,0.0
208.0,0.9505216695023606,0.0
212.0,0.9513762071627583,0.0
320.0,0.9600384185414542,0.0
315.0,0.9554549348323244,0.0
204.0,0.9522179383963364,0.0
237.0,0.955567051460296,0.0
282.0,0.9500595045570517,0.0
287.0,0.9555940521982127,0.0
229.0,0.9551275608434546,0.0
331.0,0.9584250678238934,0.0
257.0,0.9500126357454522,0.0
257.0,0.9583065869533126,0.0
290.0,0.9595670943920431,0.0
167.0,0.95147023305363,0.0
210.0,0.9515583048885172,0.0
317.0,0.9501428322434597,0.0
421.0,0.9521397959009505,0.0
155.0,0.9510333250924746,0.0
364.0,0.9560661350147441,0.0
397.0,0.957497746525814,0.0
268.0,0.9507018688963109,0.0
361.0,0.9560479252573406,0.0
385.0,0.9511648235231271,0.0
251.0,0.9574688752275902,0.0
329.0,0.9588985536744694,0.0
173.0,0.9566182553434956,0.0
235.0,0.9567536551096172,0.0
410.0,0.9536306595150315,0.0
133.0,0.9535180510018012,0.0
213.0,0.9555181244036394,0.0
165.0,0.952360310306814,0.0
323.0,0.9534464392398532,0.0
318.0,0.9517673857675331,0.0
201.0,0.9509861687483955,0.0
309.0,0.9603852135199964,0.0
154.0,0.9542538044440385,0.0
155.0,0.950254786173107,0.0
273.0,0.9516473487578772,0.0
304.0,0.9508055901351009,0.0
205.0,0.9526190690982469,0.0
399.0,0.951110338107215,1.0
251.0,0.9558812926438007,0.0
280.0,0.9529077490163145,0.0
333.0,0.9543026125383951,1.0
281.0,0.9528747724727361,0.0
293.0,0.9541558524982602,0.0
250.0,0.9529756322357407,0.0
138.0,0.9528867509783587,1.0
339.0,0.9555177989091015,0.0
290.0,0.9527580484343359,0.0
174.0,0.9504081145255592,0.0
355.0,0.9537065949488285,0.0
184.0,0.9543202415887331,0.0
178.0,0.9515345781578404,0.0
349.0,0.9508806985579589,0.0
360.0,0.95985767355343,0.0
112.0,0.9514614343471994,0.0
466.0,0.9517029763440202,0.0
210.0,0.9514431834260142,0.0
300.0,0.9507902481680277,0.0
339.0,0.9523444992911652,1.0
165.0,0.9533099426991712,0.0
359.0,0.9542496631522386,0.0
161.0,0.959187524887339,0.0
344.0,0.9550470830133521,0.0
342.0,0.9510908086237393,0.0
193.0,0.952605452206627,0.0
154.0,0.9502852517059548,0.0
490.0,0.9592647394980087,0.0
327.0,0.9510078811730016,0.0
422.0,0.9610324245145135,0.0
339.0,0.9535218880471923,0.0
235.0,0.9565516915715093,0.0
162.0,0.9523574778055748,0.0
173.0,0.9518836276867381,0.0
326.0,0.9593011271815527,0.0
201.0,0.9507781816412366,0.0
486.0,0.9533680226489842,0.0
259.0,0.9509980857483528,0.0
120.0,0.9500326656178806,0.0
190.0,0.9519711010612064,1.0
341.0,0.9526758842310925,0.0
186.0,0.9555866920816474,1.0
139.0,0.9622380409665485,0.0
180.0,0.9525265046287519,0.0
165.0,0.951750571374097,0.0
304.0,0.9511817817985418,0.0
186.0,0.9540350331446406,0.0
168.0,0.9513172989152414,0.0
197.0,0.9543754496914016,0.0
264.0,0.955953700871961,0.0
301.0,0.9519673082877151,0.0
438.0,0.9521340901843345,0.0
409.0,0.9513498742453522,0.0
235.0,0.9572534911511084,0.0
192.0,0.9506707051102902,0.0
426.0,0.9506932213321888,0.0
320.0,0.9588629238557427,0.0
331.0,0.9586496083796796,0.0
266.0,0.9537646188722984,1.0
183.0,0.9509358422758574,0.0
304.0,0.9538491377251306,0.0
292.0,0.955729549137923,0.0
292.0,0.9559957748607617,0.0
259.0,0.9508348241696036,0.0
217.0,0.9513303251436191,0.0
445.0,0.9537518259298065,0.0
214.0,0.9584240798339103,0.0
227.0,0.9511505976793537,0.0
