number,confidence,errors
77.0,0.9657361467879321,0.0
64.0,0.9563641440360712,0.0
79.0,0.9610678531701893,0.0
79.0,0.9620566644063798,0.0
99.0,0.9736909592843457,0.0
112.0,0.9915033928289632,0.0
68.0,0.9772981037870625,0.0
92.0,0.9976334472784645,0.0
60.0,1.0,0.0
88.0,0.9885863646264432,0.0
73.0,0.9618314552868439,0.0
59.0,0.9672008199795005,1.0
86.0,0.9587559901212961,0.0
62.0,0.9515410582665841,0.0
75.0,0.9556784093229257,0.0
63.0,0.9890193346681326,0.0
58.0,0.9602740900056725,0.0
75.0,0.9738909238349208,0.0
61.0,0.9558744495314785,0.0
40.0,0.961560986991775,1.0
60.0,0.9532798901821531,0.0
74.0,0.9544272794229094,1.0
71.0,0.954763278437285,0.0
48.0,0.9567949207687343,0.0
87.0,0.9676410287333794,0.0
120.0,0.9880622468556811,0.0
78.0,0.955810566768299,1.0
53.0,0.9508810966981647,0.0
92.0,0.9832289088131136,0.0
59.0,0.9583726634994696,0.0
93.0,0.9566121606604224,0.0
43.0,0.959377532635537,0.0
106.0,0.9741475039540413,0.0
56.0,0.9506584456116312,0.0
48.0,0.96974049846524,0.0
82.0,0.9971226599410322,0.0
83.0,0.9557363910979594,0.0
122.0,0.9778194436306584,0.0
47.0,0.953086533240387,1.0
64.0,0.9508356933437008,0.0
78.0,0.9521694477267455,1.0
62.0,0.9504410044729766,0.0
71.0,0.9723384878368164,0.0
61.0,0.9660232775795687,0.0
91.0,0.9921051147577962,0.0
125.0,0.9998550934647152,0.0
98.0,0.9553668157033155,0.0
69.0,0.955024245022723,0.0
56.0,0.9538557923719168,1.0
39.0,0.9602019469263068,0.0
55.0,0.9631572080791527,0.0
103.0,0.9541099639576133,0.0
110.0,0.9978799236205731,0.0
55.0,0.9520466532947032,0.0
55.0,0.9626751834507116,0.0
59.0,0.975982247748336,0.0
50.0,0.9541821053608792,0.0
58.0,0.9587125257163913,0.0
88.0,0.9566150896302887,0.0
72.0,0.9560170535686581,0.0
75.0,0.9523768660335005,0.0
73.0,0.9582198211732078,0.0
106.0,0.9516037011347769,0.0
73.0,0.9909549053876822,0.0
53.0,0.9615297939541865,0.0
81.0,0.9523073775429562,0.0
61.0,0.9553802944638267,0.0
90.0,0.9659561054415067,0.0
79.0,0.9759676395939085,0.0
70.0,0.9719060833775061,0.0
68.0,0.9543047195560617,0.0
69.0,0.955157811942674,0.0
77.0,0.9774144892407606,0.0
78.0,0.9594843292145299,0.0
119.0,0.9689847802207484,0.0
81.0,0.9520776786831646,0.0
140.0,0.9662600480427286,0.0
43.0,0.9682913543730236,0.0
65.0,0.9533973632106054,0.0
101.0,0.9684412825786439,0.0
75.0,0.9812550532506827,0.0
47.0,0.9545195035755831,0.0
68.0,0.9708603803667009,0.0
34.0,0.9518589692514832,0.0
51.0,0.9687488183076285,0.0
77.0,0.9577744458523235,0.0
74.0,0.9737702251751623,0.0
94.0,0.952877909160439,0.0
41.0,0.9573804471700241,0.0
98.0,0.9601811329543422,0.0
80.0,0.950067351312475,0.0
43.0,0.9502722597080459,0.0
73.0,0.9630295636138569,0.0
48.0,0.962211722379506,1.0
58.0,0.9711367012820531,0.0
90.0,0.9584854113124418,0.0
111.0,0.9638213156398816,0.0
51.0,0.9558951283272814,0.0
72.0,0.9520382264715925,0.0
50.0,0.9642275328649133,1.0
102.0,0.9878022919913246,0.0
78.0,0.9574740155414933,0.0
72.0,0.9541838003820494,0.0
81.0,1.0,0.0
66.0,0.9590657822001106,0.0
80.0,0.9627228525121556,0.0
43.0,0.9553731954031384,0.0
133.0,0.9625449279447512,0.0
81.0,0.9702640255324786,0.0
76.0,0.9592725582246888,0.0
86.0,0.951510333863275,0.0
134.0,0.9643890512938758,0.0
62.0,0.9712158171211831,0.0
68.0,0.9534781461612873,1.0
115.0,0.9730980646460278,0.0
87.0,0.9629070366488427,0.0
67.0,0.9708520179372195,0.0
87.0,0.9661616197257646,0.0
66.0,0.9667793860825316,0.0
65.0,0.9530305776423823,0.0
65.0,0.9518942739139125,0.0
60.0,0.9568730541993274,0.0
100.0,0.9615103336910451,0.0
58.0,0.9538543897216271,0.0
78.0,0.9530179203672283,1.0
57.0,0.9622325971950045,1.0
79.0,0.9529146295599848,0.0
66.0,0.952714564413416,1.0
87.0,0.9604195565014155,0.0
58.0,0.963690654459828,0.0
59.0,0.9636171620225839,0.0
78.0,0.9502474417470299,0.0
91.0,0.9645992743133238,0.0
63.0,0.9536375224130834,0.0
96.0,0.9646057853738977,0.0
64.0,0.9566970477612516,0.0
59.0,0.9620192101762286,1.0
65.0,0.9706130851399103,0.0
117.0,0.9613404546291688,0.0
110.0,0.9503009469028573,0.0
51.0,0.9693586235973704,0.0
128.0,0.9584087482705007,0.0
59.0,0.9513575557171048,0.0
56.0,0.9665679746343185,0.0
70.0,0.9561493613675165,0.0
63.0,0.9502415967242468,0.0
137.0,1.0,0.0
64.0,0.9526048442641768,0.0
56.0,0.971443124149797,0.0
74.0,0.9757297776565272,0.0
120.0,0.9565996518352479,0.0
75.0,0.9520460005170556,0.0
47.0,0.9507615721951993,0.0
38.0,0.9539969116934515,0.0
71.0,0.95070323488045,0.0
96.0,0.9903667187958379,0.0
48.0,0.9575214141952003,1.0
36.0,0.9541790432237857,0.0
61.0,0.9639129993301808,0.0
82.0,0.96817650008357,0.0
66.0,0.9546661604216546,0.0
